trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
245,092331,,2022-08-03,0,0.267,0.918,1,1,0,329.5,0
246,092333,,2022-08-03,1,0.263,0.635,1,1,1,340.7,0
247,092335,,2022-08-03,4,0.391,0.627,1,1,4,336.6,0
248,092337,,2022-08-03,4,0.364,0.688,1,1,4,316.40000000000003,0
249,092339,,2022-08-03,1,0.284,0.791,1,1,1,251.3,0
250,092340,,2022-08-03,2,0.388,0.985,1,1,2,355.3,0
251,092343,,2022-08-03,7,0.371,0.544,1,1,7,366.8,0
252,092345,,2022-08-03,0,0.396,0.651,1,1,0,549.2,0
253,092347,,2022-08-03,6,0.375,0.868,1,1,6,425.9,0
254,092349,,2022-08-03,3,0.336,0.78,1,1,3,395.7,0
255,092351,,2022-08-03,5,0.313,0.836,1,1,5,339.4,0
256,092353,,2022-08-03,4,0.376,0.668,1,1,4,342.2,0
257,092355,,2022-08-03,1,0.395,0.853,1,1,1,287.3,0
258,092357,,2022-08-03,6,0.265,0.717,0,0,2,728.4000000000001,0
259,092359,,2022-08-03,0,0.252,0.772,1,1,0,406.4,0
260,092401,,2022-08-03,7,0.353,0.675,1,1,7,355.4,0
261,092403,,2022-08-03,6,0.27,0.979,1,1,6,594.0,0
262,092406,,2022-08-03,5,0.358,0.645,1,1,5,328.79999999999995,0
263,092408,,2022-08-03,3,0.284,0.684,1,1,3,290.0,0
264,092409,,2022-08-03,1,0.386,0.573,1,1,1,436.7,0
265,092411,,2022-08-03,5,0.271,0.788,1,1,5,311.59999999999997,0
266,092413,,2022-08-03,3,0.387,0.614,0,0,7,590.5,0
267,092415,,2022-08-03,0,0.334,0.853,1,1,0,546.8,0
268,092418,,2022-08-03,3,0.399,0.745,1,1,3,296.4,0
269,092420,,2022-08-03,6,0.289,0.891,1,1,6,517.5999999999999,0
270,092422,,2022-08-03,4,0.258,0.808,1,1,4,285.7,0
271,092424,,2022-08-03,2,0.336,0.568,1,1,2,898.0,0
272,092426,,2022-08-03,1,0.258,0.628,1,1,1,297.70000000000005,0
273,092428,,2022-08-03,4,0.377,0.687,1,1,4,311.3,0
274,092430,,2022-08-03,5,0.329,0.989,1,1,5,377.2,0
275,092432,,2022-08-03,6,0.308,0.769,1,1,6,396.1,0
276,092434,,2022-08-03,3,0.388,0.59,0,0,2,487.09999999999997,0
277,092436,,2022-08-03,2,0.381,0.664,0,0,0,500.29999999999995,0
278,092438,,2022-08-03,7,0.385,0.995,1,1,7,435.90000000000003,0
279,092441,,2022-08-03,3,0.291,0.838,1,1,3,500.29999999999995,0
280,092443,,2022-08-03,1,0.282,0.753,1,1,1,409.8,0
281,092445,,2022-08-03,5,0.304,0.594,1,1,5,351.9,0
282,092447,,2022-08-03,4,0.318,0.848,1,1,4,397.4,0
283,092449,,2022-08-03,3,0.358,0.887,0,0,7,529.4,0
284,092451,,2022-08-03,4,0.301,0.848,0,0,6,528.8000000000001,0
285,092453,,2022-08-03,6,0.26,0.807,0,1,2,549.6999999999999,0
286,092456,,2022-08-03,4,0.274,0.969,0,0,0,552.8,0
287,092458,,2022-08-03,3,0.364,0.506,1,1,3,605.7,0
288,092500,,2022-08-03,1,0.392,0.917,1,1,1,356.2,0
289,092502,,2022-08-03,6,0.275,0.883,1,1,6,517.7,0
290,092505,,2022-08-03,2,0.318,0.608,1,1,2,652.9000000000001,0
291,092507,,2022-08-03,2,0.399,0.801,0,0,5,877.0,0
292,092509,,2022-08-03,0,0.33,0.82,1,1,0,390.5,0
293,092511,,2022-08-03,3,0.341,0.82,1,1,3,503.90000000000003,0
294,092514,,2022-08-03,1,0.362,0.653,0,0,7,502.70000000000005,0
295,092516,,2022-08-03,4,0.322,0.585,1,1,4,553.0,0
296,092518,,2022-08-03,6,0.278,0.798,0,999,1,1000.0,0
297,092520,,2022-08-03,7,0.389,0.738,1,1,7,463.1,0
298,092522,,2022-08-03,3,0.255,0.914,1,1,3,418.4,0
299,092525,,2022-08-03,4,0.311,0.646,1,1,4,355.4,0
300,092526,,2022-08-03,0,0.278,0.972,1,1,0,493.59999999999997,0
301,092529,,2022-08-03,6,0.256,0.727,1,1,6,383.5,0
302,092531,,2022-08-03,5,0.264,0.749,1,1,5,300.09999999999997,0
303,092533,,2022-08-03,2,0.273,0.798,1,1,2,342.6,0
304,092535,,2022-08-03,2,0.339,0.739,1,1,2,702.0,0
305,092537,,2022-08-03,7,0.284,0.713,1,1,7,298.09999999999997,0
306,092539,,2022-08-03,4,0.361,0.696,1,1,4,288.4,0
307,092541,,2022-08-03,1,0.393,0.759,0,0,0,626.3,0
308,092543,,2022-08-03,1,0.3,0.534,1,1,1,618.3,0
309,092545,,2022-08-03,3,0.34,0.78,0,0,6,573.2,0
310,092547,,2022-08-03,3,0.272,0.702,1,1,3,307.8,0
311,092549,,2022-08-03,5,0.311,0.795,1,1,5,292.8,0
312,092551,,2022-08-03,2,0.265,0.614,1,1,2,353.8,0
313,092553,,2022-08-03,6,0.301,0.773,1,1,6,814.5,0
314,092555,,2022-08-03,3,0.343,0.646,1,1,3,387.6,0
315,092557,,2022-08-03,1,0.33,0.984,1,1,1,599.8,0
316,092600,,2022-08-03,0,0.346,0.52,1,1,0,410.3,0
317,092602,,2022-08-03,4,0.381,0.597,1,1,4,296.59999999999997,0
318,092603,,2022-08-03,0,0.281,0.932,0,0,5,488.5,0
319,092606,,2022-08-03,7,0.377,0.827,1,1,7,370.09999999999997,0
320,092608,,2022-08-03,2,0.267,0.967,1,1,2,343.6,0
321,092610,,2022-08-03,0,0.388,0.503,1,1,0,395.0,0
322,092612,,2022-08-03,7,0.319,0.562,0,0,3,544.6,0
323,092614,,2022-08-03,4,0.351,0.629,1,1,4,285.4,0
324,092616,,2022-08-03,1,0.329,0.794,1,1,1,348.0,0
325,092618,,2022-08-03,7,0.387,0.544,1,1,7,782.0,0
326,092620,,2022-08-03,6,0.296,0.652,1,1,6,440.2,0
327,092622,,2022-08-03,1,0.335,0.505,0,0,5,649.4,0
328,092624,,2022-08-03,0,0.341,0.869,1,1,0,327.2,0
329,092626,,2022-08-03,5,0.363,0.898,1,1,5,410.0,0
330,092628,,2022-08-03,3,0.273,0.645,1,1,3,324.79999999999995,0
331,092630,,2022-08-03,6,0.375,0.826,1,1,6,625.8000000000001,0
