0.7410 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
55.4702 	EXP 	coin: autoDraw = False
55.4702 	EXP 	cross: autoDraw = False
55.4702 	EXP 	movie: autoDraw = False
55.4702 	EXP 	coin: image = 'data/Stim01.png'
55.4702 	EXP 	cross: autoDraw = True
55.9616 	EXP 	coin: autoDraw = True
55.9695 	EXP 	cross: autoDraw = False
56.9632 	EXP 	coin: autoDraw = False
56.9632 	EXP 	Set movie finished
56.9632 	EXP 	movie: autoDraw = True
56.9632 	EXP 	Set movie finished
56.9642 	EXP 	New trial (rep=7, index=1): {'side1': 4, 'side2': 8}
56.9721 	EXP 	coin: autoDraw = False
56.9721 	EXP 	cross: autoDraw = False
56.9721 	EXP 	movie: autoDraw = False
56.9721 	EXP 	coin: image = 'data/Stim01.png'
56.9721 	EXP 	cross: autoDraw = True
57.4637 	EXP 	coin: autoDraw = True
57.4722 	EXP 	cross: autoDraw = False
58.4656 	EXP 	coin: autoDraw = False
58.4656 	EXP 	Set movie finished
58.4656 	EXP 	movie: autoDraw = True
58.4656 	EXP 	Set movie finished
58.4664 	EXP 	New trial (rep=7, index=2): {'side1': 1, 'side2': 5}
58.4738 	EXP 	coin: autoDraw = False
58.4738 	EXP 	cross: autoDraw = False
58.4738 	EXP 	movie: autoDraw = False
58.4738 	EXP 	coin: image = 'data/Stim01.png'
58.4738 	EXP 	cross: autoDraw = True
58.9648 	EXP 	coin: autoDraw = True
58.9737 	EXP 	cross: autoDraw = False
59.9707 	EXP 	coin: autoDraw = False
59.9707 	EXP 	Set movie finished
59.9707 	EXP 	movie: autoDraw = True
59.9707 	EXP 	Set movie finished
59.9722 	EXP 	New trial (rep=7, index=3): {'side1': 3, 'side2': 7}
59.9803 	EXP 	coin: autoDraw = False
59.9803 	EXP 	cross: autoDraw = False
59.9803 	EXP 	movie: autoDraw = False
59.9803 	EXP 	coin: image = 'data/Stim01.png'
59.9803 	EXP 	cross: autoDraw = True
60.4770 	EXP 	coin: autoDraw = True
60.4854 	EXP 	cross: autoDraw = False
61.4788 	EXP 	coin: autoDraw = False
61.4788 	EXP 	Set movie finished
61.4788 	EXP 	movie: autoDraw = True
61.4788 	EXP 	Set movie finished
61.4863 	EXP 	coin: autoDraw = False
61.4863 	EXP 	cross: autoDraw = False
61.4863 	EXP 	movie: autoDraw = False
61.5132 	EXP 	window1: mouseVisible = True
